Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Lithology,Texture,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17
RH,KM-22-60,1411,1501,430.07,457.50,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, strong foliation, common lenses of quartz, zones of pseudogranular texture ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,1501,1530.5,457.50,466.50,hwgs,fol,"sericite-quartz schist, with graphite, light to medium gray, pyroclastic/volcaniclastic textures, strong foliation",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,1530.5,1537.5,466.50,468.63,md,mas,"mafic dike, altered dark gray, fine grained, magnetic ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1537.5,1568,468.63,477.93,hwgs,fol,"sericite-quartz schist, with graphite, light to medium gray, pyroclastic/volcaniclastic textures, strong foliation",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1568,1809,477.93,551.38,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, strong foliation, common lenses of quartz",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1809,1821,551.38,555.04,exh,mas,light gray exhalite ,_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1821,1824,555.04,555.96,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, strong foliation, common lenses of quartz",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1824,1838.5,555.96,560.37,exh,mas,light gray exhalite ,_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1838.5,1855,560.37,565.40,sm,fol,"semi-massive sulfides alternating with zones of stringer sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1855,1861,565.40,567.23,st,fol,"stringer sulfides in medium gray schist, moderate black chlorite, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1861,1898.5,567.23,578.66,hwfs,fol,"sericite-chlorite schist, dark gray, moderate to abundant black chlorite, strong foliation, scattered weak mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1898.5,1922.3,578.66,585.92,sm,fol,"semi-massive sulfides alternating with zones of stringer sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1922.3,1937,585.92,590.40,hwfs,fol,"sericite schist, light gray, mostly fine laminations, strong foliation ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1937,1952,590.40,594.97,sm-ms,mas,"semi-massive to massive sulfides with exhalite, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1952,1976.5,594.97,602.44,st,fol,"stringer sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH/RB,KM-22-60,1976.5,1988.5,602.44,606.09,hwfs,fol,"sericite schist, medium gray, moderate black chlorite, scattered weak mineralization ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,1988.5,2005.5,606.09,611.28,sm,fol,"stringer and semi-massive to massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2005.5,2008,611.28,612.04,md,mas,"mafic dike, altered tan gray, fine grained ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2008,2057,612.04,626.97,hwfs,fol,"sericite schist, medium gray, trace black chlorite, scattered weak mineralization ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2057,2114.5,626.97,644.50,sm,fol,"semi-massive to massive sulfides, zones of stringer; detailed in sample and mineralization logs ",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2114.5,2140,644.50,652.27,fwfs,fol,"sericite schist, medium gray, pyroclastic/volcaniclastic textures, strong foliation, scattered trace black chlorite",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2140,2327,652.27,709.27,fwfs,fol,"sericite schist, medium gray, fine laminations, strong foliation, scattered trace black chlorite",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-60,2327,2329.5,709.27,710.03,md,mas,"mafic dike, black, fine grained, magnetic (cut off at TD)",_Logs,KM-22-60.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2222,2306,677.27,702.87,mvs,fol,"sericite schist, medium to dark gray; fine laminations; strong foliation, sparse to common laminations of calcite ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2306,2331,702.87,710.49,mvs,fol,"flows?;  dark gray green, fine grained, very weak foliation, ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2331,2450,710.49,746.76,mvs,fol,"volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate foliation",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2450,2462,746.76,750.42,mvs,fol,"sericite schist, fine laminations, strong foliation, common to abundant laminations of calcite, zones of prominent striping ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2462,2484,750.42,757.12,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate to strong foliation ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2484,2500,757.12,762.00,mvs,fol,"sericite schist, fine laminations, strong foliation, common laminations of calcite",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2500,2634,762.00,802.84,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, zones of pseudogranular texture",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,263,2663,80.16,811.68,hwgs,fol,"sericite-quartz schist with graphite, light to medium gray, pyroclastic/volcaniclastic textures",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2663,2881,811.68,878.13,hwfs,fol,"sericite-quartz schist, light to medium gray, zones of yellow green matrix to 2677, pyroclastic/volcaniclastic textures, sparse to common lenses of quartz ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2881,2909,878.13,886.66,hwfs,fol,"sericite schist, medium gray, fine laminations, strong foliation, variable minor black chlorite ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,2909,3030,886.66,923.54,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, sparse lenses of quartz, strong foliation ",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,3030,3171,923.54,966.52,fwfs,fol,"sericite schist, light to medium gray, fine laminations, strong foliation",_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-59A,3171,3234.5,966.52,985.88,fwfs,fol,sericite-quartz schist; fine pyroclastic/volcaniclastic texture; light gray; strong foliation; sparse lenses of quartz ,_Logs,KM-22-59A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1611,1638,491.03,499.26,mvs,fol,"sericite schist, medium to dark gray; fine laminations; strong foliation, sparse to common laminations of calcite ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1638,1760,499.26,536.45,mvs,mas,"flows??; medium gray green, weak foliation to almost massive",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1760,1814,536.45,552.91,mvs,fol,"volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1814,1920,552.91,585.22,mvs,fol,"flows??; medium gray green, weak to moderate foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1920,1994,585.22,607.77,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,1994,2037,607.77,620.88,mvs,mas,"flows??; medium gray green, weak to moderate foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2037,2053,620.88,625.75,mvs,fol,"volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate foliation; fault contact with felsic below?",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2053,2228,625.75,679.09,hwfs,fol,"sericite-quartz schist; pyroclastic/volcaniclastic texture; mostly pseudogranular texture, light to medium green gray; strong foliation; sparse to common lenses of quartz",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2228,2240,679.09,682.75,hwgs,fol,"sericite-quartz schist with graphite, pyroclastic/volcaniclastic textures, light to medium gray, strong foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2240,2293,682.75,698.91,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium green gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2293,2315,698.91,705.61,hwgs,fol,"sericite-quartz schist with graphite, pyroclastic/volcaniclastic textures, light to medium gray, strong foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2315,2352,705.61,716.89,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium green gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2352,2375,716.89,723.90,hwgs,fol,"sericite-quartz schist with graphite, pyroclastic/volcaniclastic textures, light to medium gray, strong foliation ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2375,2499.5,723.90,761.85,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2499.5,2502.5,761.85,762.76,exh,mas,light gray exhalite ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2502.5,2504.5,762.76,763.37,st,fol,weak to stringer sulfides in sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; detailed in sample and mineralization logs ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2504.5,2573,763.37,784.25,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2573,2581,784.25,786.69,st,fol,weak to stringer sulfides in sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; detailed in sample and mineralization logs ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2581,2596,786.69,791.26,exh,mas,"exhalite and dark gray schist with mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2596,2599.5,791.26,792.33,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2699.5,2620.5,822.81,798.73,sm-ms,mas,"semi-massive to massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2620.5,2623,798.73,799.49,exh,mas,very light gray exhalite ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2623,2637,799.49,803.76,hwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; sparse to common lenses of quartz,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2637,2638.5,803.76,804.21,ms,mas,"massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2638.5,2640,804.21,804.67,st,fol,"stringer to semi-massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2640,2650,804.67,807.72,hwfs,fol,"sericite schist, medium to dark gray; fine laminations; strong foliation",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2650,2660,807.72,810.77,exh,mas,exhalite ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2660,2684.5,810.77,818.24,st,fol,"stringer sulfides in silicified light gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2684.5,2703,818.24,823.87,exh,mas,white exhalite ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2703,2749,823.87,837.90,ms,mas,"massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2749,2754,837.90,839.42,st,fol,"stringer sulfides in silicified light gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2754,2759,839.42,840.94,sm,fol,"semi-massive sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2759,2762,840.94,841.86,hwfs,fol,"weak mineralization in silicified medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2762,2766,841.86,843.08,sm,mas,"semi-massive sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2766,2782,843.08,847.95,st,fol,"weak mineralization in silicified medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2782,2786,847.95,849.17,sm-ms,fol,"semi-massive to massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2786,2791,849.17,850.70,exh,mas,"exhalite with trace sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2791,2813,850.70,857.40,st,fol,"stringer sulfides in silicified light-medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2813,2970,857.40,905.26,fwfs,fol,sericite-quartz schist; pyroclastic/volcaniclastic texture; light to medium gray; strong foliation; sparse to common lenses of quartz ,_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57C,2970,3076,905.26,937.56,fwfs,fol,"sericite schist, monotonous medium gray, fine laminations, strong foliation, increasing black chlorite with depth ",_Logs,KM-22-57C.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,1856.5,1956,565.86,596.19,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, moderate foliation ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,1956,1996,596.19,608.38,mvs,fol,"flows?? weak foliation to almost massive; dark gray, fine grained",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,1996,2010,608.38,612.65,mvs,fol,"sericite schist, dark gray, fine laminations, sparse laminations of calcite ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2010,2087,612.65,636.12,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, zones of pseudogranular texture ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2087,2092,636.12,637.64,vn,mas,quartz vein,_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2092,2181,637.64,664.77,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, zones of pseudogranular texture ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2181,2216,664.77,675.44,hwgs,fol,"sericite-quartz schist with graphite, light to medium gray, pyroclastic/volcaniclastic textures, ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2216,2258,675.44,688.24,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, zones of yellow green matrix",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2258,2277,688.24,694.03,hwgs,fol,"sericite-quartz schist with graphite, light to medium gray, pyroclastic/volcaniclastic textures, common lenses of quartz ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2277,2427.5,694.03,739.90,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, sparse to common lenses of quartz ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2427.5,2432.5,739.90,741.43,sm,fol,"semi-massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2432.5,2485,741.43,757.43,hwfs,fol,"sericite-quartz schist, light to medium gray, pyroclastic/volcaniclastic textures, sparse to common lenses of quartz, scattered very weak mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2485,2498,757.43,761.39,sm-ms,fol,"semi-massive to massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2498,2506,761.39,763.83,st,fol,"stringer sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2506,2540,763.83,774.19,hwfs,fol,"sericite schist, light to medium gray, sparse, scattered very weak mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2540,2547.5,774.19,776.48,sm,fol,"semi-massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2547.5,2555.5,776.48,778.92,hwfs,fol,"sericite schist, light gray, sparse, scattered very weak mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2555.5,2558.5,778.92,779.83,exh,mas,"medium gray exhalite, no mineralization ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2558.5,2563.5,779.83,781.35,sm-ms,fol,"semi-massive to massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2563.5,2585,781.35,787.91,st,fol,"weak/stringer sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2585,2599,787.91,792.18,ms,mas,"massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2599,2617,792.18,797.66,st,fol,"weak to stringer sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2617,2619,797.66,798.27,sm,fol,"semi-massive sulfides in light gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2619,2623,798.27,799.49,ms,mas,"massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2623,2629.5,799.49,801.47,st,fol,"weak to stringer sulfides in medium gray schist, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2629.5,2643,801.47,805.59,ms,mas,"massive sulfides, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2643,2672,805.59,814.43,hwfs,fol,schist mixed with very irregular streaks and blobs of exhalite? ,_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2672,2699.5,814.43,822.81,hwfs,fol,"sericite schist, medium gray, strong foliation, trace to moderate black chlorite, weak to stringer mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2699.5,2707,822.81,825.09,sm,fol,"stringer and semi-massive sulfides, detailed in sample and mineralization logs  ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2707,2750,825.09,838.20,hwfs,fol,"sericite schist, medium gray, strong foliation, trace to moderate black chlorite, weak to stringer mineralization, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2750,2834,838.20,863.80,hwfs,fol,"sericite-quartz schist, fine pyroclastic/volcaniclastic textures, light to medium gray, strong foliation, sparse lenses of quartz, scattered weak to almost semi-massive sulfides to 2816, detailed in sample and mineralization logs ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2834,2899,863.80,883.62,fwfs,fol,"sericite schist, light gray, fine laminations, strong foliation",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-22-57B,2899,2991,883.62,911.66,fwfs,fol,"sericite-quartz schist, fine pyroclastic/volcaniclastic textures, light to medium gray, strong foliation, sparse lenses of quartz ",_Logs,KM-22-57B.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,0,163,0.00,49.68,mvs,fol,"sericite-chlorite(?) schist, medium to dark green gray; strong foliation; entire unit has small kink to isoclinal folds",_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,163,194,49.68,59.13,mvs,mas,flow?; massive; dark gray,_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,194,550,59.13,167.64,mvs,fol,"sericite-chlorite(?) schist, medium to dark green gray; strong foliation; entire unit has small kink to isoclinal folds",_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,550,678,167.64,206.65,mvs,fol,"flows(?) dark gray green, moderate foliation, sparse streaks of lighter and darker",_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,678,719,206.65,219.15,mvs,fol,"sericite-chlorite(?) schist, medium to dark green gray; strong foliation; unit has small kink folds",_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-59,719,725,219.15,220.98,mvs,mas,"brecciated zone, silicified with magnetic dark streaks and pyrrhotite ",_Logs,KM-21-59.xlsx,,,,,,,,,,,,,,,,,
