Geo,Hole _ID,Depth_ft,Depth_m,Angle_deg,Notes,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,From_ft,From_m,Dip_deg,_19,_20
,KM-21-45,1035,315.5,50,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1050,320.0,50,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1065,324.6,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1080,329.2,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1095,333.8,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1110,338.3,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1125,342.9,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1140,347.5,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1155,352.0,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1170,356.6,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1185,361.2,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1200,365.8,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1209,368.5,40,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1220,371.9,45,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1235,376.4,50,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1250,381.0,40,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1265,385.6,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1280,390.1,50,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1295,394.7,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1310,399.3,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1325,403.9,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1340,408.4,70,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1355,413.0,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1370,417.6,,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1385,422.1,65,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1400,426.7,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1416,431.6,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1430,435.9,70,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1445,440.4,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1460,445.0,65,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1475,449.6,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1490,454.2,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1505,458.7,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,152,46.3,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1543,470.3,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1562,476.1,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1579,481.3,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1595,486.2,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1610,490.7,70,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1625,495.3,70,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1632,497.4,55,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1649,502.6,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1664,507.2,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1681,512.4,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1693,516.0,60,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-45,1709,520.9,65,,_Logs,KM-21-45.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,53,16.2,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,65,19.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,77-90,#VALUE!,,massive,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,93,28.3,50,weak,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,110,33.5,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,125,38.1,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,140,42.7,50,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,155,47.2,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,169,51.5,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,185,56.4,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,200,61.0,45,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,215,65.5,45,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,230,70.1,50,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,245,74.7,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,260,79.2,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,275,83.8,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,290,88.4,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,305,93.0,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,320,97.5,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,335,102.1,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,350,106.7,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,365,111.3,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,380,115.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,395,120.4,45,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,416,126.8,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,425,129.5,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,440,134.1,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,455,138.7,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,470,143.3,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,485,147.8,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,495-505,#VALUE!,,massive,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,507,154.5,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,520,158.5,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,535,163.1,50,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,550,167.6,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,557-570,#VALUE!,,massive,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,575,175.3,50,weak,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,579-590,#VALUE!,,massive,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,595,181.4,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,610,185.9,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,625,190.5,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,640,195.1,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,655,199.6,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,670,204.2,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,675,205.7,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,685,208.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,700,213.4,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,715,217.9,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,730,222.5,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,735-797,#VALUE!,,massive,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,798,243.2,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,811,247.2,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,827,252.1,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,842,256.6,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,860,262.1,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,872,265.8,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,881,268.5,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,897,273.4,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,911,277.7,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,925,281.9,75,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,941,286.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,955,291.1,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,970,295.7,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,985,300.2,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1000,304.8,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1001.5,305.3,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1024,312.1,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1034,315.2,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1045,318.5,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1061,323.4,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1069,325.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1084,330.4,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1096,334.1,75,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1112,338.9,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1121,341.7,75,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1135,345.9,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1151,350.8,60,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1163,354.5,60,v weak,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1179,359.4,70,weak,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1190,362.7,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1201,366.1,35,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1213,369.7,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1225,373.4,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1237,377.0,75,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1249,380.7,75,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1263,385.0,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1280,390.1,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1291,393.5,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1304,397.5,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1320,402.3,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1339,408.1,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1350,411.5,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1369,417.3,55,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1371,417.9,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1392,424.3,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1402,427.3,65,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-44,1415,431.3,70,,_Logs,KM-21-44.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,49-62,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,64,19.5,25,weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,80,24.4,25,weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,95,29.0,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,110,33.5,15,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,125,38.1,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,140,42.7,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,152-219,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,221,67.4,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,235,71.6,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,236-778,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,280,85.3,35,weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,291,88.7,40,weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,292-308,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,312,95.1,40,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,325,99.1,40,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,340,103.6,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,347,105.8,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,360,109.7,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,372,113.4,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,385,117.3,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,398,121.3,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,404-455,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,457,139.3,20,very weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,469,143.0,25,very weak,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,475-563,#VALUE!,,massive,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,565,172.2,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,569,173.4,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,576,175.6,10,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,580,176.8,5,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,591,180.1,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,600,182.9,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,615,187.5,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,630,192.0,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,645,196.6,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,660,201.2,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,665,202.7,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,668,203.6,15,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,678,206.7,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,685,208.8,35,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,697,212.4,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,700,213.4,10,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,708,215.8,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,720,219.5,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,735,224.0,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,750,228.6,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,765,233.2,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,780,237.7,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,795,242.3,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,810,246.9,20,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,825,251.5,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,840,256.0,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,855,260.6,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,870,265.2,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,885,269.7,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,900,274.3,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,915,278.9,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,930,283.5,30,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
,KM-21-43,945,288.0,25,,_Logs,KM-21-43.xlsx,,,,,,,,,,,,,,,,,,,,,,,
