Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Alt_Type,qs,qz,chl,bc,cal,dol,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,FeCarb
RH,KM-20-07,581.5,784.5,177.2,239.1,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,784.5,786.5,239.1,239.7,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,786.5,791.7,239.7,241.3,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,791.7,807.5,241.3,246.1,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,807.5,809.7,246.1,246.8,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,809.7,810.5,246.8,247.0,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,810.5,813.8,247.0,248.0,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,813.8,836.6,248.0,255.0,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,836.6,994.5,255.0,303.1,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,994.5,1005.5,303.1,306.5,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,1005.5,1007.3,306.5,307.0,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,1007.3,1008.3,307.0,307.3,qs,3,,,,Mafic dike - background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
RH,KM-20-07,1008.3,1010,307.3,307.8,qs,4,,,,background pervasive greenschist metamorphism to qtz-ser schist,,,_Logs,KM-20-07.xlsx,,,,,,,,,,,,,,
,,,,0,0,,,,,,,,,_Logs,KM-20-06.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,0,36,0.0,10.9,,,,,,Weathering,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,49,57,14.8,17.3,,,,,,FeCO3,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,249,253,75.4,76.6,,,,,,Epidote - Zoisite(?) Conformable Bands,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,701,1044,212.3,316.1,qs,4,,,,Ubiquitous Pervasive Sericitization of Felsic Volcanics & Volcaniclastic Rock.,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,878,883.5,265.9,267.5,chl,,,2,,Chlorite - Weak,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,883.5,946.5,267.5,286.6,chl,,,3,,Chlorite - Weak to Moderate.,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,962.5,978,291.4,296.1,chl,,,2,,Chlorite - Weak,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,986.8,1006.5,298.8,304.8,chl,,,3,,Chlorite - Weak to Moderate.,,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-05,1019,1044,308.6,316.1,chl,,,3,,"Chlorite - (Variable, Weak to Locally Strong",,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
,,,,,,,,,,,"Note: Chlorite is light green to dark green. SRK Consultant Identified A Sericite Looking Mica With A Faintly Darker Grey Colour as ""Black Chlorite"".",,,_Logs,KM-20-05.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,98,154,29.9,46.9,,,,,,"Epidote Disseminated, Along Fractures, & Irregular Swaths (Selective Pervasive)",,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,534,550,162.8,167.6,,,,,,Epidote,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,574,574,175.0,175.0,,,,,,Selective Epidote Act'n. Mostly Along Fract'd Weak.,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,580,596,176.8,181.7,,,,,,Amethyst Clots W/ Epidote Sericite Ubiquitos,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,946,1138,288.3,346.9,chl,,,,,"Chlorite Very Pale, Very Green & Or Dark Green Disseminated & Locallized In Thin Bands Particularly Next To Or In White Qtz & Fault Veinings (Usually Conformable) Or Bands Of Sulfide (Py ± Cpy ± Aspy)",,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,1138,1145,346.9,349.0,qs,,,,,White Grey Ser Schist,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
DL,KM-20-04,1145,1160,349.0,353.6,chl,,,,,Chl - Ser Schist & Ser - Chl Schst,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
,,,,,,,,,,,Note: Pervasive Sericitization Of All Felsic Volcanics & Volcaniclastic Rock.,,,_Logs,KM-20-04.xlsx,,,,,,,,,,,,,,
,,,,0,0,,,,,,,,,_Logs,KM-20-03A.xlsx,,,,,,,,,,,,,,
DL,KM-20-03,0,342,,,,,,,,FeOx Weathering,,,_Logs,KM-20-03.xlsx,,,,,,,,,,,,,,
DL,KM-20-03,44,53.5,,,,,,,,FeOx Weathering,,,_Logs,KM-20-03.xlsx,,,,,,,,,,,,,,
DL,KM-20-03,160,171,,,,,,,,FeCu3 Alteration Along Some Foliation Boundaries.,,,_Logs,KM-20-03.xlsx,,,,,,,,,,,,,,
DL,KM-20-03,304,306,,,,,,,,FeCo3 Alteration Along Some Foliation Calcite Veins.,,,_Logs,KM-20-03.xlsx,,,,,,,,,,,,,,
,,,,,,,,,,,Note: Pervasive Calcite Alteration In Bus (Mafics) Perv. Sericitization Of Felsic Volcanics & Volcaniclastic,,,_Logs,KM-20-03.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,0,5,0.0,1.5,mvs,,Surficial Regolith (Rubble),,,FeCo3 / Dolomite,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,5,6,1.5,1.8,mvs,,Qtz-Calcite Vein Fragments,,,QTZ-SER Strong To V. Intense ± PY. SER Forms Interlocking Web ± PY Around Silicified And/Or Serictized Lapilli,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,6,16.5,1.8,5.0,mvs,,"Meta-Andesite Weathered, Limonitic",,,Serpentenization (Selective) Form After Serictve (?) Along Some Foliation Planes,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,16.5,18,5.0,5.5,bx,,Calcite Breccia,,,Mafic Dike Contacts Bleached,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,18,22,5.5,6.7,mvs,,Meta-Andesite . Brown .,,,Mafic Bleached &  Crumbly,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,22,27,6.7,8.2,mvs,,Calcite Breccia w/ Meta-Andesite,,,Chloritization Ok Greeen Chlorite w/ QTZ-Feco (Alb?) Veining,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,27,42,8.2,12.8,mvs,,Green Meta-Andesite (Porphyritic) Moderately Calcareous,,,Serpentine,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,42,46.5,12.8,14.2,mvs,,Chlorite - Sericite Schist. Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,46.5,49,14.2,14.9,flt,,"Strongly Calcareous, Strongly Limonitic Breccia & Crushed-Gouge",,,Note: Pervasive Calcite Alteration In BVS (Mafic Volcanic Sequence Perv. Sericitization Of Felsic Volcanics & Volcaniclastics,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,49,50.4,14.9,15.4,mvs,,Chlorite - Ser Chist. Moderately To Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,50.4,56,15.4,17.1,mvs,,"Strongly Limonitic, Weakly To Non Calcareous Chlorite-Ser Schist",,,"         ",,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,56,67,17.1,20.4,mvs,,Mod To Strongly Calcareous Chi-Ser Schist Poor Recovery,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,67,119,20.4,36.3,mvs,,"Ser - Chlorite Schist (Ampibocite Meta-Basalt?) Weak Metamorphic Fabric, Dense Massive, Joint Surface Rough Breaking Thru Mineral Grains",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,119,125,36.3,38.1,mvs,,Strongly Calcareous Chlorite-Ser Schist,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,125,128.5,38.1,39.2,mvs,,"Dolomite Fe Co3  Alt'D (Fine-Grained, Flesh Colored)",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,128.5,134.7,39.2,41.1,mvs,,Chlorite-Sericite Schist w/ Stockwork Of Thin (<3mm) Calcite Veinlets,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,134.7,138.5,41.1,42.2,mvs,,Intensly Broken Fe OX - Fe Carbonate Alt'd Dolomite,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,138.5,162,42.2,49.4,mvs,,Chlorite-Ser Schist Moderately To Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,162,178,49.4,54.3,mvs,,Ser - Chl Schist Weak To Mod. Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,178,183,54.3,55.8,mvs,,Ser - Chl Schist Gouge (Fault-Shear),,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,183,197,55.8,60.0,mvs,,Ser - Chl Schist Greyish - Green w/ Common To Abundant Calcite Gashes & Veinlets Weakly To Moderately Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,197,269.7,60.0,82.2,mvs,,Chl - Ser Schist Greenish - Grey Mod. To Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,269.7,272,82.2,82.9,mvs,,"Strongly Calcareous Pale Greenis - Grey, Chlorite - Sericite Schist",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,272,293.8,82.9,89.6,mvs,,Ser - Chl Schist w/ Thin Calcite Veinlets & Gashes (Conformable) Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,293.8,428,89.6,130.5,mvs,,Chl - Ser Schist Greenish - Grey Strongly Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,428,429.3,130.5,130.9,mvs,,Ser - Cal Schist Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,429.3,430,130.9,131.1,mvs,,"Fe CO3 Alt'd (Matrix) Breccia w/ Dol, Fragment",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,430,438,131.1,133.5,mvs,,Ser - Chl Schist. Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,438,469.5,133.5,143.1,mvs,,Chl - Ser Schist With Lesser Intervals Of Ser-Chl Schist Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,469.5,473,143.1,144.2,nr,,No Recovery,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,473,492.1,144.2,150.0,mvs,,Ser - Chl Schist. Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,492.1,493.7,150.0,150.5,md,,Mafic Sill. (Conformable),,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,493.7,519.4,150.5,158.3,mvs,,Chl - Ser Schist Strongly Calcareous Common Calcite Veining,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,519.4,525.5,158.3,160.2,mvs,,Ser - Chl Schist Weak Calcareous,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,525.5,577.5,160.2,176.0,mvs,,Chl - Ser Schist Strongly Calc.,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,577.5,615,176.0,187.5,mvs,,Epidote - Ser - Chl Schist Weakly To Moderately Calcareous Calcite Veinlets Common,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,615,679.7,187.5,207.2,mvs,,Chl - Ser Schist Strongly Calc. Fault - 654.6 - 660.5,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,679.7,680.4,207.2,207.4,md,,"Mafic Dike Grey, Fine - Grained (Discordant). Contacts ˜ 40˚ To C.A.",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,680.4,689.5,207.4,210.2,mvs,,Chl - Ser Schist Strongly Calc. Grades Into Weakly To No-Calcareous Sericite Schist @ 702,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,702,722.5,214.0,220.2,hwfs,,"Grey, Sericite Schist (Meta - Rhyolite?)",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,722.5,749.2,220.2,228.4,hwfs,,Ser - Qtz Schist. Trace Pyrite Pervasively Silicified Fragments (Lapilli?) In Network Of Sericite. Lapilli Are Elongate Up To Several Centingiers? Long Dimension (Flattened Or Probably Stretched During Metamorphism) Grades Into Pyritic Ser - Qtz Schist,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,749.2,754,228.4,229.8,hwfs,,Ser - Qtz Schist. Strongly Pyritic Fine. Grained Py Is Disseminated And Also Forms Inter - Locking Web-Like Network w/ Sericite Around Streched Qtz Fragments (Lapilli?) Giving Breccia - Like Appearanc. Py Is Fine-Grain,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,754,755,229.8,230.1,hwfs,,"Ser - Graph - Qtz Schist Weakly Pyritic Graph Replaces Sericite As Thin Inter- Connected Weblike Mineral Stretched ""Lapilli"" In Graphite Web.",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,755,758,230.1,231.0,hwfs,,Peld? - Qtz - Ser Schist. Very Weakly Grapitic. No Pyrite.,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,758,777.5,231.0,237.0,hwfs,,"Qtz - Ser Schist. Disseminated & Massive Sulfide (Py) In Inter - Locking Web - Like Network Around Sericitized & Silicified ""Lapilli"" Breccia - Like Appearance.",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,777.5,779,237.0,237.4,md,,Altered Mafic Sill. Contact Conformable @ ˜ 60˚ To C.A.,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,779,823,237.4,250.9,hwgs,,"Ser - Graph - Qtz Schist. Graphite (Fairly Coarse Flake) Forms Inter - Locking Web - Like Network Around Stretched(?) Lapilli (?). Trace To Common, Disseminated, Blebs, Clots, & Aggrecates Of Pyrite.",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,823,829,250.9,252.7,hwfs,,Ser - Qtz Schist,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,829,831.6,252.7,253.5,hwgs,,Ser - Graph - Qtz Schist As Above (779-823).,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,831.6,840.5,253.5,256.2,hwfs,,Ser - Qtz Schist w/ Green (Pale) Mica (Probably Not Chlorite - Maybe Fuchsite?),,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,840.5,852,256.2,259.7,hwgs,,"Ser - Grap - Qtz Schist, With Pale Green Mica In Thin (0.2' - 0.4') Layers. Rock Is Strongly Broken & Crushed (Brecciated Between 843 - 848.5' (Fault)",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,852,856.2,259.7,261.0,hwfs,,"Qtz - Ser Schist (Elogated, Stretched Lapilli?)",,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
DL,KM-20-02,856.2,856.5,261.0,261.1,hwfs,,Ser - Qtz - Grap Schist.,,,,,,_Logs,KM-20-02.xlsx,,,,,,,,,,,,,,
